file,language,index,label,syllable_index,word_index,start,end,mid,duration_s,mean_f0_hz,mean_intensity_db,voiced_frames,f1_hz,f2_hz,f3_hz
er_sang_die_lieder.wav,de,1,h,1,1,0.133,0.19414285714285714,0.1635714285714286,0.06114285714285714,102.07105278439484,68.37929599840488,10,273.4157282600216,1514.5463990875435,2583.152505158395
er_sang_die_lieder.wav,de,2,eː,1,1,0.19414285714285714,0.2552857142857143,0.2247142857142857,0.06114285714285714,106.85996467175866,69.43772373123124,10,416.49399443455917,1535.2832546061784,2400.0253663402714
er_sang_die_lieder.wav,de,3,z,2,1,0.2552857142857143,0.31642857142857145,0.28585714285714287,0.061142857142857165,107.05774579610042,73.74280565900406,10,609.5111016832328,1598.7341859290161,2256.664602401279
er_sang_die_lieder.wav,de,4,a,2,1,0.31642857142857145,0.37757142857142856,0.347,0.06114285714285711,121.10931420370719,74.29849316789428,10,239.16962165078053,818.1007497649196,2311.6590003059655
er_sang_die_lieder.wav,de,5,ŋ,2,1,0.37757142857142856,0.4387142857142857,0.40814285714285714,0.061142857142857165,147.22865580068333,75.7684383788711,10,271.04514120147047,2266.481038151107,2922.340106705853
er_sang_die_lieder.wav,de,6,l,3,1,0.4387142857142857,0.4998571428571429,0.4692857142857143,0.061142857142857165,163.1666721978256,71.89686079813622,10,274.2939732227591,2286.870883204643,2867.590002197546
er_sang_die_lieder.wav,de,7,iː,3,1,0.4998571428571429,0.561,0.5304285714285715,0.061142857142857165,146.39774378617966,70.83062671258611,10,260.07510582097956,2173.7818745975283,2792.9915065113073
er_sang_die_lieder.wav,de,8,l,4,2,0.602,0.6632499999999999,0.632625,0.061249999999999916,118.84066410068704,75.16095631673501,10,251.49982647536802,2342.929894184958,2949.2747432466813
er_sang_die_lieder.wav,de,9,iː,4,2,0.6632499999999999,0.7244999999999999,0.6938749999999999,0.06125000000000003,110.49600198648527,69.5857278270175,10,271.328824681086,1856.4902589993364,2594.779714747136
er_sang_die_lieder.wav,de,10,d,5,2,0.7244999999999999,0.78575,0.7551249999999999,0.06125000000000003,98.27219766268091,72.83638081956505,10,504.85192187181246,1553.8602369144894,2689.825623410252
er_sang_die_lieder.wav,de,11,ɜ,5,2,0.78575,0.847,0.816375,0.06125000000000003,95.08003058345354,69.13374870174242,10,388.43920687221896,1217.4395941857915,2077.705999031035
