file,language,index,label,syllable_index,word_index,start,end,mid,duration_s,mean_f0_hz,mean_intensity_db,voiced_frames,f1_hz,f2_hz,f3_hz
einige_melonen.wav,de,1,aɪ,1,1,0.295,0.33566666666666667,0.31533333333333335,0.040666666666666684,118.25712063420978,77.64302988070361,10,275.4501372839381,2204.457377967004,2731.716876837716
einige_melonen.wav,de,2,n,2,1,0.33566666666666667,0.37633333333333335,0.356,0.040666666666666684,118.9403928383393,72.52416521264072,10,242.20788496041916,1315.6706840982192,2705.4982569437457
einige_melonen.wav,de,3,ɪ,2,1,0.37633333333333335,0.41700000000000004,0.3966666666666667,0.040666666666666684,136.00576439585953,73.82604099573993,10,289.1989731388403,2002.51621983811,2456.0310007475077
einige_melonen.wav,de,4,ɡ,3,1,0.41700000000000004,0.4576666666666667,0.43733333333333335,0.040666666666666684,143.89082535893144,77.56805825906493,10,286.44474533106893,1640.8003549535779,2403.447994831531
einige_melonen.wav,de,5,ə,3,1,0.4576666666666667,0.49833333333333335,0.47800000000000004,0.04066666666666663,154.86927883941252,76.96436769090363,10,268.8694368069562,1331.1249408049832,2318.7370318337926
einige_melonen.wav,de,6,n,3,1,0.49833333333333335,0.539,0.5186666666666667,0.040666666666666684,163.37702147110542,77.28947355824037,10,322.7900424459645,1431.683190933113,2202.7653943071714
einige_melonen.wav,de,7,m,4,2,0.58,0.6136666666666667,0.5968333333333333,0.033666666666666734,154.1818448719493,74.57751287744779,10,276.7054501962358,1441.291593733062,2635.4086416449586
einige_melonen.wav,de,8,ɑː,4,2,0.6136666666666667,0.6473333333333333,0.6305000000000001,0.03366666666666662,143.41703477616377,73.95249227190769,10,273.2848188095673,1534.5505622860542,2563.3797226403594
einige_melonen.wav,de,9,l,4,2,0.6473333333333333,0.681,0.6641666666666667,0.033666666666666734,129.32821863315846,74.9219775676045,10,313.7422528040083,1213.8524292518593,2352.4501722191785
einige_melonen.wav,de,10,l,5,3,0.701,0.757,0.729,0.05600000000000005,107.10700509277851,74.77999396498384,10,382.78598521390734,671.6493838771701,2391.8359949666115
einige_melonen.wav,de,11,oː,5,3,0.757,0.813,0.7849999999999999,0.05599999999999994,103.87986859419797,73.57456531268157,10,627.4942939269046,2197.860848075693,2832.967422835598
einige_melonen.wav,de,12,n,5,3,0.813,0.869,0.841,0.05600000000000005,99.72587312943578,71.91911040325898,10,247.7561939590623,1461.0909441130414,2567.4958416489026
einige_melonen.wav,de,13,t,5,3,0.869,0.925,0.897,0.05600000000000005,99.36661599165268,69.89980367978183,10,225.97755544523557,1557.8477672147794,2409.038388794328
