file,language,index,label,word_index,start,end,mid,duration_s,mean_f0_hz,min_f0_hz,max_f0_hz,onset_f0_hz,offset_f0_hz,pitch_movement_st,pitch_movement,symbol,symbol_marked,mean_intensity_db,relative_height_st,prominence_score,stress_class,is_prominent,voiced_frames,f1_hz,f2_hz,f3_hz,phones
einige_melonen.wav,de,1,ei,1,0.295,0.33566666666666667,0.31533333333333335,0.040666666666666684,118.25712063420978,116.08323172276272,119.22502039131133,116.08323172276272,119.173233515515,0.45480781758258504,level,–,–,77.64302988070361,-1.506635545427057,7.067164558237787,SS2,False,10,275.4501372839381,2204.457377967004,2731.716876837716,aɪ
einige_melonen.wav,de,2,ni,1,0.33566666666666667,0.41700000000000004,0.37633333333333335,0.08133333333333337,127.93440331262227,117.75186751843796,142.60740619982067,119.173233515515,142.60740619982067,3.1078640181455697,rising,//,//,73.67704722589016,-0.1449088881132713,8.199854795294447,SS2,False,10,232.67326089330066,1783.8740258961927,2424.040701048531,n ɪ
einige_melonen.wav,de,3,gen,1,0.41700000000000004,0.539,0.47800000000000004,0.122,153.94278536500644,141.75241870037527,164.35800048005274,142.60740619982067,163.69701199654466,2.3877489509746184,rising,/,/,77.35666867982383,3.058970862595028,10.5409865607626,SS2,False,10,268.8694368069562,1331.1249408049832,2318.7370318337926,ɡ ə n
einige_melonen.wav,de,4,mal,2,0.58,0.681,0.6305000000000001,0.10100000000000009,142.00899346130873,119.86833558674316,158.68748333186142,158.68748333186142,119.86833558674316,-4.856852778035494,falling,\\,*\\,74.54143883658388,1.6620273756611847,11.500537707160035,SS3,True,10,273.2848188095673,1534.5505622860542,2563.3797226403594,m ɑː l
einige_melonen.wav,de,5,lohnt,3,0.701,0.925,0.813,0.2240000000000001,102.90540926035548,97.60469537059409,112.09460779829567,112.09460779829567,100.12447999225091,-1.9550655662536076,falling,\,\,72.49429120193257,-3.9139343700203533,10.768771584351263,SS2,False,10,308.98271463740286,1118.1351794531004,2425.7034844864274,l oː n t
