file,language,index,label,word_index,start,end,mid,duration_s,mean_f0_hz,min_f0_hz,max_f0_hz,onset_f0_hz,offset_f0_hz,pitch_movement_st,pitch_movement,symbol,symbol_marked,mean_intensity_db,relative_height_st,prominence_score,stress_class,is_prominent,voiced_frames,f1_hz,f2_hz,f3_hz,phones
doreco_port1286_2017_06_30_Jaklin.wav,it,187,di,123,71.722,71.822,71.77199999999999,0.10000000000000853,195.49797577141297,190.86606906557031,200.99545629220108,200.99545629220108,192.77765988500337,-0.7227001704553484,level,–,–,73.27251507855219,0.07983062986695988,5.733431403464396,SS2,False,10,868.5751266891449,1755.9718370102528,3367.6323240322495,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,188,bu,124,71.902,72.00866666666667,71.95533333333333,0.10666666666666913,197.24317307490054,190.72769901026692,208.77583653259313,194.4126381219956,190.72769901026692,-0.33129153814297024,level,–,–,73.62121093676392,0.23369099767456336,5.509830973288091,SS2,False,10,546.0180995301135,1212.1523814948098,2923.1621101356923,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,189,i,124,72.00866666666667,72.062,72.03533333333334,0.05333333333332746,190.0529460106247,189.31249506702565,190.72769901026692,190.72769901026692,189.31249506702565,-0.12893691857032002,level,–,–,77.89956614071329,-0.40919674265140005,5.654116306850252,SS2,False,10,558.2012185082406,1831.2092735831059,3072.6140368993097,i
doreco_port1286_2017_06_30_Jaklin.wav,it,190,di,125,72.082,72.122,72.102,0.04000000000000625,190.07131574039673,189.86992516382705,190.3607701341931,190.0686670718956,189.86992516382705,-0.018111810520841425,level,–,–,69.4161736404531,-0.4075234844630511,5.202282240602016,SS2,False,10,668.0053843744847,1906.1568523814394,3050.0334243051584,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,191,bu,126,72.242,72.53533333333334,72.38866666666667,0.29333333333333655,181.89925897810144,179.14725637683398,188.5519765853819,188.5519765853819,179.46570093709838,-0.8550495406182481,level,–,–,72.33623606143352,-1.1683374167741092,6.916836399849698,SS2,False,9,1003.6170672088983,1959.9129869721546,3239.619859281743,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,192,i,126,72.53533333333334,72.682,72.60866666666666,0.14666666666666117,150.0163566541218,90.67817355314732,179.46570093709838,179.46570093709838,96.88132714010983,-10.67301135242579,falling,\\,\\,68.26540337170013,-4.504575686874862,19.90820317416866,SS2,False,9,417.4497724674255,2029.2557954138704,3184.3997114412746,i
doreco_port1286_2017_06_30_Jaklin.wav,it,193,di,127,72.702,72.742,72.72200000000001,0.04000000000000625,,,,,,,unknown,?,?,60.53429925273665,,4.421371970109465,SS1,False,0,656.2413048335525,1804.6883388404922,2929.0121835180694,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,194,bu,128,73.643,73.82966666666667,73.73633333333333,0.18666666666666742,167.49993801031394,94.60887970813222,209.28507620906046,96.79996963833763,203.72477223675494,12.88251501186793,rising,//,//,73.6492818892321,-2.5960866659516553,20.42457295338887,SS2,False,8,378.0885654654126,1886.1566140380985,2824.064883712182,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,195,i,128,73.82966666666667,73.923,73.87633333333333,0.09333333333333371,199.83635449465027,195.46167578177077,203.72477223675494,203.72477223675494,195.46167578177077,-0.7168278248219674,level,–,–,79.20859069000957,0.45981536230958875,6.344986814731938,SS2,False,10,557.5515829046823,2530.781776169913,2878.7014461639874,i
doreco_port1286_2017_06_30_Jaklin.wav,it,196,di,129,73.943,74.043,73.993,0.10000000000000853,193.4186645257017,190.87119229770408,194.52550492698592,194.19301243050714,193.67810427722353,-0.04596511636819741,level,–,–,76.74295731004933,-0.10528918006993312,5.220972588840104,SS2,False,10,544.7784612574932,1650.3086803574374,2502.693685824463,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,197,bu,130,74.183,74.40966666666667,74.29633333333334,0.22666666666665947,161.724317634438,102.62655065278597,188.17587317514085,188.17587317514085,102.62655065278597,-10.496131740985472,falling,\\,\\,70.76656274514475,-3.2035738987214084,18.53036814951267,SS2,False,8,634.681202906813,1708.3157028750702,3006.0499827396397,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,198,i,130,74.40966666666667,74.523,74.46633333333332,0.11333333333332973,81.06779306580292,77.17131722054404,102.62655065278597,102.62655065278597,78.37367982109824,-4.667554551582942,falling,\\,\\,66.94147204395723,-15.159604120427783,24.504817553769016,SS2,False,10,810.981440167059,1423.348651515018,2951.836346402369,i
doreco_port1286_2017_06_30_Jaklin.wav,it,199,di,131,75.883,76.003,75.943,0.12000000000000455,94.02394653555648,93.25522302082771,94.284790033687,94.14947783749946,93.96115289180804,-0.034664140557247966,level,–,–,70.41460247470141,-12.592811699258604,17.44405993880391,SS2,False,7,537.7461173571465,1113.830651327703,2890.370571701688,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,200,bu,132,76.123,76.283,76.203,0.1599999999999966,214.51051023341856,207.74757988052988,225.4535092249421,209.02047027006535,225.4535092249421,1.3102287291665424,rising,/,/,73.07886033536344,1.6865666293728192,7.919949771953899,SS2,False,7,568.9547489370053,1666.0301358494035,2927.0866700840697,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,201,i,132,76.283,76.363,76.32300000000001,0.0799999999999983,239.2202275957121,225.4535092249421,249.14985342651616,225.4535092249421,235.69226594699893,0.7688934302493904,level,–,–,77.1460088634675,3.5740591994004225,9.428792984188512,SS2,False,10,689.4219875483142,1957.411126686335,2926.025353337539,i
doreco_port1286_2017_06_30_Jaklin.wav,it,202,di,133,76.583,76.643,76.613,0.060000000000002274,223.9869160932326,218.10757284419014,229.35288443003193,229.35288443003193,218.10757284419014,-0.8703502705671282,level,–,–,71.06295038426734,2.4349601331807764,8.147828419118598,SS2,False,7,461.1834603079443,2312.3723874811753,3185.185280978539,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,203,bu,134,76.703,76.75633333333333,76.72966666666667,0.05333333333332746,206.82084697393233,202.88640534937977,214.88443683682826,214.88443683682826,202.88640534937977,-0.9946655940717409,level,–,–,73.17845946763485,1.054565946498598,6.976369919275733,SS2,False,8,888.2053749194672,1784.342489927674,3001.024512188981,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,204,i,134,76.75633333333333,76.783,76.76966666666667,0.026666666666670835,201.61115585192064,200.99510640546143,202.88640534937977,202.88640534937977,201.13743671797388,-0.14988684546079722,level,–,–,75.77157162805194,0.6128922393277106,5.793641949910586,SS2,False,10,904.8671341150671,1831.0095312389262,2806.3977742774355,i
doreco_port1286_2017_06_30_Jaklin.wav,it,205,di,135,76.803,76.883,76.84299999999999,0.0799999999999983,201.11477745154767,200.55753099802828,202.0206644556942,201.25788414898508,202.0206644556942,0.06549085332185586,level,–,–,76.1871533991744,0.5702156917280379,5.6831926810168705,SS2,False,10,753.1633111396303,2108.0318078263854,2909.0096645198014,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,206,bu,136,76.923,77.03033333333333,76.97666666666666,0.1073333333333295,231.167895547518,229.36315091728198,232.40761366200522,231.91706419430798,230.29604444433056,-0.12143212897925476,level,–,–,76.11521802186567,2.981279208292566,8.147320058146448,SS2,False,10,495.08048753304706,2197.436364734253,2917.96509026978,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,207,i,136,77.03033333333333,77.084,77.05716666666666,0.05366666666667186,226.18916123113496,217.84364972249156,230.29604444433056,230.29604444433056,217.84364972249156,-0.9623588791242599,level,–,–,70.48889608402114,2.6043441752536154,8.38625889773872,SS2,False,10,569.0440663005661,1766.2895114082023,2813.466509381842,i
doreco_port1286_2017_06_30_Jaklin.wav,it,208,di,137,77.124,77.184,77.154,0.060000000000002274,202.8688149882788,199.99284443211016,205.55390708661778,205.38818892914963,202.55302372109537,-0.24064318190015072,level,–,–,72.49437951136058,0.7205519254745126,5.860970287829087,SS2,False,10,784.7908953626479,948.3449386469928,2744.447516817807,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,209,bu,138,77.284,77.364,77.32400000000001,0.0799999999999983,200.18314987247652,193.3185017548443,210.2080857720502,202.28991909031063,193.3185017548443,-0.7853364915765749,level,–,–,74.64565156406842,0.4898331044452917,6.260995658584603,SS2,False,10,572.6284352657416,1281.9274456808853,2998.113241009624,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,210,i,138,77.364,77.404,77.384,0.03999999999999204,191.66593154204935,190.12831908329412,193.3185017548443,193.3185017548443,191.0619202890338,-0.20327338887454996,level,–,–,76.39478080927516,-0.2628863421268753,5.521950963372431,SS2,False,10,590.2290601349891,1918.188051762336,2296.3244440802923,i
doreco_port1286_2017_06_30_Jaklin.wav,it,211,di,139,77.424,77.504,77.464,0.0799999999999983,192.22001365322222,191.61332671934244,193.00926180141587,192.13915797058363,192.33458434080637,0.017599579795413267,level,–,–,68.96995749153707,-0.21291074416773625,4.989308623624632,SS2,False,10,723.2361102745136,1692.2902667063408,2954.776317510283,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,212,bu,140,77.544,77.65066666666667,77.59733333333332,0.10666666666666913,186.40136733656266,184.80883772787766,188.89064949842077,188.48298529641602,185.29349501324634,-0.2954647226685432,level,–,–,74.49158941318646,-0.7450640916564861,6.020192390852488,SS2,False,10,1063.9232663741864,1999.311197176725,3291.182750272805,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,213,i,140,77.65066666666667,77.704,77.67733333333334,0.05333333333332746,184.19765477115212,182.63515860142223,185.83275413062916,185.29349501324634,185.83275413062916,0.05031087962465299,level,–,–,73.53459780897705,-0.9509570901610208,5.942651882144757,SS2,False,10,791.4538063188409,2159.2038090119236,3258.9942316246274,i
doreco_port1286_2017_06_30_Jaklin.wav,it,214,di,141,77.764,77.904,77.834,0.14000000000000057,174.4458407222248,169.8684754357415,184.0062007482336,184.0062007482336,171.51348062755864,-1.217188919857274,falling,\,\,72.59807299589798,-1.8926630051231599,8.013774844816353,SS2,False,10,465.74021834900554,1348.872776339841,2793.589105479738,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,215,bu,142,78.884,78.99066666666667,78.93733333333333,0.10666666666666913,,,,,,,unknown,?,?,56.20581927804235,,4.248232771121694,SS1,False,0,745.6742624662594,2112.924263968545,2746.9850468088407,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,216,i,142,78.99066666666667,79.044,79.01733333333334,0.05333333333332746,,,,,,,unknown,?,?,56.2729315913909,,4.250917263655636,SS1,False,0,862.3583607450367,2245.008700944781,3007.303704908678,i
doreco_port1286_2017_06_30_Jaklin.wav,it,217,di,143,79.084,79.124,79.104,0.03999999999999204,97.50611093431056,97.4126915681794,97.59953030044173,97.59953030044173,97.4126915681794,-0.03317347711332804,level,–,–,62.892147461509275,-11.963238879446351,16.51209825502005,SS2,False,2,814.1047669883725,2058.986883253372,3170.6470618377657,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,218,bu,144,79.144,79.27733333333333,79.21066666666667,0.13333333333332575,148.35098065835723,94.52775199826922,171.2855866101173,94.52775199826922,170.57928973763086,10.21959175720574,rising,//,//,71.21433682957928,-4.697839842132156,19.766005072521068,SS2,False,10,869.9533429353284,1805.7386165770185,3220.279311619437,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,219,i,144,79.27733333333333,79.344,79.31066666666666,0.06666666666666288,170.33593270033282,169.6809633799158,171.01346550939914,170.57928973763086,169.6809633799158,-0.09141336825583436,level,–,–,70.27924693211862,-2.3054197279457016,7.2080029734862805,SS2,False,10,521.2601609198114,1700.7573357707597,3281.4476604501288,i
doreco_port1286_2017_06_30_Jaklin.wav,it,220,di,145,79.364,79.404,79.384,0.03999999999999204,167.95015628667463,166.8486721237579,168.7496135616528,168.66284886208402,168.7496135616528,0.008903643000164834,level,–,–,69.3179819265912,-2.549615748768927,7.331238668832739,SS2,False,10,524.5529634913028,1382.5014099083292,2725.5076430370627,d i
