file,language,index,label,syllable_index,word_index,start,end,mid,duration_s,mean_f0_hz,mean_intensity_db,voiced_frames,f1_hz,f2_hz,f3_hz
einige_melonen.wav,de,1,aɪ,1,1,0.294,0.3424,0.3182,0.0484,118.28818645555116,77.43012207433674,10,276.2754974266298,2060.1579271820137,2542.2208488180227
einige_melonen.wav,de,2,n,2,1,0.3424,0.39080000000000004,0.36660000000000004,0.048400000000000054,122.31790378192366,71.34140252122715,10,238.36133525589096,737.2558912551341,2399.896325753757
einige_melonen.wav,de,3,ɪ,2,1,0.39080000000000004,0.43920000000000003,0.41500000000000004,0.0484,140.94887897823205,76.8269106720699,10,350.67759700012135,2062.2600104498424,2577.8732707229196
einige_melonen.wav,de,4,ɡ,3,1,0.43920000000000003,0.48760000000000003,0.46340000000000003,0.0484,150.41429372196995,77.0144664232841,10,274.73758018224305,1534.7816993402057,2327.67358890187
einige_melonen.wav,de,5,ə,3,1,0.48760000000000003,0.536,0.5118,0.0484,162.26289577055758,77.14887980286673,10,277.997272118556,1314.4277759058034,2274.2427703422013
einige_melonen.wav,de,6,m,4,2,0.576,0.6251428571428571,0.6005714285714285,0.049142857142857155,152.9709842739299,74.47910516973286,10,276.98504308523263,1439.2393336781356,2618.715945936622
einige_melonen.wav,de,7,eː,4,2,0.6251428571428571,0.6742857142857143,0.6497142857142857,0.049142857142857155,135.68204441348456,74.47242530702309,10,272.38300482846404,1389.6439245144782,2577.466503606499
einige_melonen.wav,de,8,l,5,2,0.6742857142857143,0.7234285714285714,0.6988571428571428,0.049142857142857155,113.90399162850167,75.0779094844734,10,314.59007849747894,859.6512639643562,2280.2079395726846
einige_melonen.wav,de,9,oː,5,2,0.7234285714285714,0.7725714285714286,0.748,0.049142857142857155,105.11496368949902,74.36526278672167,10,320.7167655420343,594.0172324301368,2515.3110242415905
einige_melonen.wav,de,10,n,6,2,0.7725714285714286,0.8217142857142857,0.7971428571428572,0.049142857142857155,103.39359694748089,73.30337529585663,10,314.8348228068007,840.2952118136038,2385.5167460798602
einige_melonen.wav,de,11,ə,6,2,0.8217142857142857,0.8708571428571429,0.8462857142857143,0.049142857142857155,99.27202508692751,71.73513967439187,10,253.5554266476806,1477.7469591116524,2557.6954162465504
einige_melonen.wav,de,12,n,6,2,0.8708571428571429,0.92,0.8954285714285715,0.049142857142857155,99.39540916917778,69.95840307051142,10,229.1046516878672,1643.7281949254348,2400.545100639926
