file,language,index,label,word_index,start,end,mid,duration_s,mean_f0_hz,min_f0_hz,max_f0_hz,onset_f0_hz,offset_f0_hz,pitch_movement_st,pitch_movement,symbol,symbol_marked,mean_intensity_db,relative_height_st,prominence_score,stress_class,is_prominent,voiced_frames,f1_hz,f2_hz,f3_hz,phones
eine_gelbe_banane.wav,de,1,aɪ,1,0.253,0.3,0.27649999999999997,0.046999999999999986,201.678597376046,194.51723514945567,205.62591081068004,205.62591081068004,194.51723514945567,-0.9614889446103523,level,–,–,72.73316891410182,-0.27759504792168715,6.148410749096112,SS2,False,10,589.7194343538982,2241.7932338204637,2694.62998277697,aɪ
eine_gelbe_banane.wav,de,2,nə,1,0.3,0.394,0.347,0.09400000000000003,196.66044421014308,182.17471416474538,222.91769724178528,194.51723514945567,196.4242190577889,0.16889800879124736,level,–,–,66.38266225306378,-0.7138092443900499,5.538013743303849,SS2,False,10,559.150117344185,2111.088601092381,2850.955553466567,n ə
eine_gelbe_banane.wav,de,3,ɡɛɾ,2,0.434,0.5912,0.5126,0.15719999999999995,191.21361320197747,184.23356645516046,196.03474206374193,192.19194450064802,191.09230181665487,-0.09933849867205985,level,–,–,70.98834343103923,-1.2000680720360661,6.138940307949696,SS2,False,10,220.19040077223698,1491.7273247259766,1889.9976262063803,ɡ ɛ ɾ
eine_gelbe_banane.wav,de,4,bə,2,0.5912,0.696,0.6436,0.1048,190.1893721095998,177.41374280766289,219.54345815056953,191.09230181665487,189.76662071592312,-0.12052092745502083,level,–,–,67.29318984550014,-1.2930513671055248,6.105299888380552,SS2,False,10,191.6650639110087,1511.352956079846,2635.49109072228,b ə
eine_gelbe_banane.wav,de,5,bɑ,3,0.716,0.8503333333333333,0.7831666666666666,0.1343333333333333,194.55399246976754,190.74857011665688,202.65698929287095,192.31510486491888,202.65698929287095,0.9068142318611239,level,–,–,71.47289499715372,-0.9002438887307362,6.6659739204780095,SS2,False,10,215.5397363722801,1735.2036884060237,2617.5997060548584,b ɑ
eine_gelbe_banane.wav,de,6,na,3,0.8503333333333333,0.9846666666666666,0.9175,0.1343333333333333,235.55478977444304,202.65698929287095,264.1386874963242,202.65698929287095,264.1386874963242,4.587068295558832,rising,//,//,74.87479824424649,2.4104610919540277,11.99252131728272,SS2,False,10,957.7786621740049,1680.0649304331712,3287.302288536157,n a
eine_gelbe_banane.wav,de,7,nɑː,3,0.9846666666666666,1.119,1.0518333333333332,0.13433333333333342,224.71856570543954,182.56622145888335,264.1386874963242,264.1386874963242,182.56622145888335,-6.394509145727842,falling,\\,*\\,73.78212684390164,1.5951409320087588,12.940935151492667,SS3,True,10,293.43703877667923,1292.3232883712,1940.567406698332,n ɑː
